step,p_values,n_values,R_values
0,3700.0,91550.0,338735000.0
1,3700.0,82471.14879474494,305143250.54055625
2,3700.0,74300.18271001538,274910676.0270569
3,3700.0,66946.31323375877,247701358.96490747
4,3700.0,60327.830705127824,223212973.60897294
5,3700.0,54371.196429359974,201173426.78863192
6,3700.0,49010.22558116891,181337834.65032497
7,3700.0,44185.35181779695,163485801.72584873
8,3700.0,39842.96543076219,147418972.0938201
9,3700.0,35934.817682430905,132958825.42499435
10,3700.0,32417.484708932745,119944693.42305116
11,3700.0,29251.8850327844,108231974.62130228
12,3700.0,26402.84532425089,97690527.6997283
13,3700.0,23838.709586570734,88203225.47031172
14,3700.0,21530.987422658593,79664653.46383679
15,3700.0,19454.037475137666,71979938.65800937
16,3700.0,17584.78252236883,65063695.33276467
17,3700.0,15902.45306487688,58839076.340044454
18,3700.0,14388.356553134123,53236919.246596254
19,3700.0,13025.669692565643,48194977.86249288
20,3700.0,11799.25151805401,43657230.61679984
21,3700.0,10695.475160993541,39573258.0956761
22,3700.0,9702.076439639119,35897682.82666474
23,3700.0,8808.017590420139,32589665.084554512
24,3700.0,8003.364626123057,29612449.116655312
25,3700.0,7279.1769582556835,26932954.745546028
26,3700.0,6627.408057175047,24521409.811547674
27,3700.0,6040.816046202474,22351019.370949157
28,3700.0,5512.8832363271595,20397667.97441049
29,3700.0,5037.743707439376,18639651.71752569
30,3700.0,4610.11813144037,17057437.08632937
31,3700.0,4225.255113041265,15633443.91825268
32,3700.0,3878.8783964820705,14351850.06698366
33,3700.0,3567.1393515787954,13198415.600841543
34,3700.0,3286.574211165848,12160324.581313636
35,3700.0,3034.0655847941953,11226042.663738523
36,3700.0,2806.8078210597077,10385188.937920919
37,3700.0,2602.275833698669,9628420.584685076
38,3700.0,2418.197045073734,8947329.066772815
39,3700.0,2252.526135311293,8334346.7006517835
40,3700.0,2103.4223165250955,7782662.571142853
41,3700.0,1969.228879617518,7286146.854584817
42,3700.0,1848.4547864006984,6839282.709682584
43,3700.0,1739.7581025055606,6437104.979270575
44,3700.0,1641.9310869999367,6075145.021899766
45,3700.0,1553.886773044875,5749381.0602660375
46,3700.0,1474.6468904853198,5456193.494795683
47,3700.0,1403.33099618172,5192324.685872364
48,3700.0,1339.14669130848,4954842.757841377
49,3700.0,1281.3808169225642,4741109.022613488
50,3700.0,1229.3915299752398,4548748.660908387
51,3700.0,1182.601171722648,4375624.335373797
52,3700.0,1140.4898492953153,4219812.442392667
53,3700.0,1102.5896591107157,4079581.738709648
54,3700.0,1068.4794879445762,3953374.105394932
55,3700.0,1037.7803338950507,3839787.2354116878
56,3700.0,1010.1510952504777,3737559.0524267675
57,3700.0,985.2847804703621,3645553.68774034
58,3700.0,962.905097168258,3562748.8595225546
59,3700.0,942.7633821963642,3488224.5141265476
60,3700.0,924.6358387216599,3421152.6032701414
61,3700.0,908.321049594426,3360787.883499376
62,3700.0,893.6377393799155,3306459.6357056876
63,3700.0,880.4227601868561,3257564.2126913676
64,3700.0,868.5292789131025,3213558.3319784794
65,3700.0,857.8251457667244,3173953.03933688
66,3700.0,848.1914259349841,3138308.275959441
67,3700.0,839.5210780864178,3106227.9889197457
68,3700.0,831.7177650227081,3077355.7305840203
69,3700.0,824.6947832653694,3051370.698081867
70,3700.0,818.3740996837646,3027984.168829929
71,3700.0,812.6854844603203,3006936.292503185
72,3700.0,807.5657307592203,2987993.203809115
73,3700.0,802.9579524282303,2970944.423984452
74,3700.0,798.8109519303393,2955600.5221422557
75,3700.0,795.0786514822375,2941791.010484279
76,3700.0,791.7195810789459,2929362.4499921
77,3700.0,788.6964177159834,2918176.7455491386
78,3700.0,785.9755706893172,2908109.6115504736
79,3700.0,783.5268083653176,2899049.190951675
80,3700.0,781.322922273718,2890894.8124127565
81,3700.0,779.3394247912782,2883555.8717277297
82,3700.0,777.5542770570826,2876950.8251112057
83,3700.0,775.9476440963064,2871006.2831563335
84,3700.0,774.5016744316079,2865656.195396949
85,3700.0,773.2003017333792,2860841.116413503
86,3700.0,772.0290663049734,2856507.5453284015
87,3700.0,770.9749544194082,2852607.33135181
88,3700.0,770.0262537223995,2849097.138772878
89,3700.0,769.1724230950916,2845937.965451839
90,3700.0,768.4039755305146,2843094.709462904
91,3700.0,767.7123727223952,2840535.779072862
92,3700.0,767.0899301950878,2838232.741721825
93,3700.0,766.5297319205112,2836160.0081058913
94,3700.0,766.0255534733922,2834294.547851551
95,3700.0,765.5717928709851,2832615.633622645
96,3700.0,765.1634083288186,2831104.6108166287
97,3700.0,764.7958622408688,2829744.6902912147
98,3700.0,764.4650707617141,2828520.761818342
99,3700.0,764.1673584304748,2827419.2261927566
100,3700.0,763.8994173323595,2826427.84412973
