step,p_values,n_values,R_values
0,3700.0,91550.0,338735000.0
1,3700.0,82574.33159813842,305525026.91311216
2,3700.0,74496.23003646299,275636051.1349131
3,3700.0,67225.9386309551,248735972.9345339
4,3700.0,60682.676365998006,224525902.55419263
5,3700.0,54793.74032753662,202736839.2118855
6,3700.0,49493.69789292138,183126682.2038091
7,3700.0,44723.65970176766,165477540.89654034
8,3700.0,40430.625329729315,149593313.71999848
9,3700.0,36566.8943948948,135297509.26111075
10,3700.0,33089.53655354374,122431285.24811183
11,3700.0,29959.91449632778,110851683.63641278
12,3700.0,27143.254644833418,100430042.18588364
13,3700.0,24608.260778488493,91050564.88040742
14,3700.0,22326.76629877806,82609035.30547883
15,3700.0,20273.42126703867,75011658.68804307
16,3700.0,18425.41073847322,68174019.73235092
17,3700.0,16762.201262764313,62020144.67222796
18,3700.0,15265.312734626297,56481657.1181173
19,3700.0,13918.113059302084,51497018.319417715
20,3700.0,12705.633351510292,47010843.40058808
21,3700.0,11614.40161449768,42973285.97364141
22,3700.0,10632.293051186327,39339484.28938941
23,3700.0,9748.39534420611,36069062.77356261
24,3700.0,8952.887407923916,33125683.409318488
25,3700.0,8236.93026526994,30476641.98149878
26,3700.0,7592.568836881363,28092504.69646104
27,3700.0,7012.643551331643,25946781.139927078
28,3700.0,6490.710794336895,24015629.93904651
29,3700.0,6020.971313041621,22277593.858253997
30,3700.0,5598.205779875875,20713361.38554074
31,3700.0,5217.716800026704,19305552.160098802
32,3700.0,4875.2767181624495,18038523.857201062
33,3700.0,4567.080644484621,16898198.3845931
34,3700.0,4289.704178174576,15871905.45924593
35,3700.0,4040.0653584955344,14948241.826433478
36,3700.0,3815.390420784397,14116944.556902269
37,3700.0,3613.1829768443736,13368777.014324183
38,3700.0,3431.1962772983525,12695426.226003904
39,3700.0,3267.4082477069337,12089410.516515655
40,3700.0,3119.9990210746564,11543996.37797623
41,3700.0,2987.330717105607,11053123.653290747
42,3700.0,2867.929243533463,10611338.201073812
43,3700.0,2760.4679173185327,10213731.294078572
44,3700.0,2663.7527237250956,9855885.077782854
45,3700.0,2576.7090494910026,9533823.483116709
46,3700.0,2498.3697426803187,9243968.04791718
47,3700.0,2427.8643665507034,8983098.156237602
48,3700.0,2364.4095280340493,8748315.253725983
49,3700.0,2307.3001733690608,8537010.641465524
50,3700.0,2255.901754170571,8346836.490431113
51,3700.0,2209.64317689193,8175679.754500141
52,3700.0,2168.0104573411536,8021638.692162268
53,3700.0,2130.5410097454546,7883001.736058182
54,3700.0,2096.8185069093256,7758228.475564505
55,3700.0,2066.468254356809,7645932.541120194
56,3700.0,2039.1530270595447,7544866.200120315
57,3700.0,2014.5693224920064,7453906.493220424
58,3700.0,1992.4439883812222,7372042.757010522
59,3700.0,1972.5311876815163,7298365.39442161
60,3700.0,1954.609667051781,7232055.768091589
61,3700.0,1938.4802984850191,7172377.104394571
62,3700.0,1923.9638667749336,7118666.307067255
63,3700.0,1910.8990782358567,7070326.58947267
64,3700.0,1899.1407685506874,7026820.843637544
65,3700.0,1888.558289834035,6987665.672385929
66,3700.0,1879.0340589890477,6952426.018259477
67,3700.0,1870.4622512285591,6920710.329545668
68,3700.0,1862.7476242441196,6892166.209703242
69,3700.0,1855.804459958124,6866476.501845059
70,3700.0,1849.5556121007278,6843355.764772693
71,3700.0,1843.9316490290712,6822547.101407563
72,3700.0,1838.8700822645803,6803819.304378947
73,3700.0,1834.3146721765386,6786964.287053193
74,3700.0,1830.214803097301,6771794.771460013
75,3700.0,1826.5249209259873,6758142.207426153
76,3700.0,1823.204026971805,6745854.899795678
77,3700.0,1820.2152224130407,6734796.322928251
78,3700.0,1817.525298310153,6724843.603747566
79,3700.0,1815.104366617554,6715886.156484949
80,3700.0,1812.9255280942148,6707824.453948595
81,3700.0,1810.9645734232097,6700568.921665876
82,3700.0,1809.199714219305,6694038.942611428
83,3700.0,1807.6113409357908,6688161.961462426
84,3700.0,1806.1818049806282,6682872.678428324
85,3700.0,1804.8952226209817,6678112.323697632
86,3700.0,1803.7372984973,6673828.00444001
87,3700.0,1802.6951667859862,6669972.1171081485
88,3700.0,1801.7572482458038,6666501.818509474
89,3700.0,1800.9131215596396,6663378.549770666
90,3700.0,1800.153407542092,6660567.607905741
91,3700.0,1799.4696649262992,6658037.760227307
92,3700.0,1798.8542965720856,6655760.897316717
93,3700.0,1798.3004650532932,6653711.720697185
94,3700.0,1797.8020166863803,6651867.461739607
95,3700.0,1797.3534131561585,6650207.628677786
96,3700.0,1796.9496699789588,6648713.778922148
97,3700.0,1796.5863011194792,6647369.3141420735
98,3700.0,1796.2592691459477,6646159.295840006
99,3700.0,1795.9649403697692,6645070.279368146
100,3700.0,1795.7000444712087,6644090.164543472
