step,p_values,n_values,R_values,f_values
0,3700.0,91550.0,338735000.0,346.6625641273131
1,3700.0,82429.66625641273,304989765.1487271,346.6625641273131
2,3700.0,74221.36588718419,274619053.7825815,346.6625641273131
3,3700.0,66833.8955548785,247285413.55305046,346.6625641273131
4,3700.0,60185.17225580338,222685137.3464725,346.6625641273131
5,3700.0,54201.32128663577,200544888.76055235,346.6625641273131
6,3700.0,48815.855414384925,180618665.03322423,346.6625641273131
7,3700.0,43968.936129359165,162685063.67862892,346.6625641273131
8,3700.0,39606.70877283598,146544822.4594931,346.6625641273131
9,3700.0,35680.70415196511,132018605.3622709,346.6625641273131
10,3700.0,32147.29999318133,118945009.97477092,346.6625641273131
11,3700.0,28967.236250275928,107178774.12602094,346.6625641273131
12,3700.0,26105.178881661064,96589161.86214593,346.6625641273131
13,3700.0,23529.32724990769,87058510.82465845,346.6625641273131
14,3700.0,21211.06078132965,78480924.8909197,346.6625641273131
15,3700.0,19124.62095960942,70761097.55055486,346.6625641273131
16,3700.0,17246.82512006121,63813252.94422648,346.6625641273131
17,3700.0,15556.80886446782,57560192.79853093,346.6625641273131
18,3700.0,14035.79423443377,51932438.66740495,346.6625641273131
19,3700.0,12666.881067403125,46867459.94939156,346.6625641273131
20,3700.0,11434.859217075544,42308979.103179514,346.6625641273131
21,3700.0,10326.03955178072,38206346.34158866,346.6625641273131
22,3700.0,9328.10185301538,34513976.85615691,346.6625641273131
23,3700.0,8429.957924126573,31190844.31926832,346.6625641273131
24,3700.0,7621.628388126646,28200025.036068592,346.6625641273131
25,3700.0,6894.131805726713,25508287.681188837,346.6625641273131
26,3700.0,6239.3848815667725,23085724.06179706,346.6625641273131
27,3700.0,5650.112649822827,20905416.80434446,346.6625641273131
28,3700.0,5119.767641253276,18943140.27263712,346.6625641273131
29,3700.0,4642.457133540679,17177091.394100513,346.6625641273131
30,3700.0,4212.877676599343,15587647.40341757,346.6625641273131
31,3700.0,3826.25616535214,14157147.811802918,346.6625641273131
32,3700.0,3478.296805229657,12869698.17934973,346.6625641273131
33,3700.0,3165.1333811194227,11710993.510141864,346.6625641273131
34,3700.0,2883.286299420212,10668159.307854785,346.6625641273131
35,3700.0,2629.623925890922,9729608.52579641,346.6625641273131
36,3700.0,2401.327789714561,8884912.821943875,346.6625641273131
37,3700.0,2195.861267155836,8124686.688476592,346.6625641273131
38,3700.0,2010.941396852984,7440483.168356041,346.6625641273131
39,3700.0,1844.5135135804169,6824700.000247543,346.6625641273131
40,3700.0,1694.7284186351062,6270495.148949893,346.6625641273131
41,3700.0,1559.921833184327,5771710.78278201,346.6625641273131
42,3700.0,1438.5959062786255,5322804.853230914,346.6625641273131
43,3700.0,1329.4025720634943,4918789.516634929,346.6625641273131
44,3700.0,1231.128571269876,4555175.713698541,346.6625641273131
45,3700.0,1142.68197055562,4227923.291055794,346.6625641273131
46,3700.0,1063.080029912789,3933396.1106773196,346.6625641273131
47,3700.0,991.4382833342416,3668321.648336694,346.6625641273131
48,3700.0,926.9607114135488,3429754.6322301305,346.6625641273131
49,3700.0,868.9308966849252,3215044.3177342233,346.6625641273131
50,3700.0,816.704063429164,3021805.0346879065,346.6625641273131
51,3700.0,769.6999134989788,2847889.679946222,346.6625641273131
52,3700.0,727.3961785618122,2691365.8606787054,346.6625641273131
53,3700.0,689.3228171183623,2550494.4233379406,346.6625641273131
54,3700.0,655.0567918192573,2423710.1297312523,346.6625641273131
55,3700.0,624.2173690500629,2309604.2654852327,346.6625641273131
56,3700.0,596.4618885577879,2206908.9876638153,346.6625641273131
57,3700.0,571.4819561147405,2114483.2376245395,346.6625641273131
58,3700.0,549.0000169159978,2031300.0625891918,346.6625641273131
59,3700.0,528.7662716371293,1956435.2050573784,346.6625641273131
60,3700.0,510.5559008861477,1889056.8332787466,346.6625641273131
61,3700.0,494.16656721026425,1828416.2986779776,346.6625641273131
62,3700.0,479.4161669019691,1773839.8175372859,346.6625641273131
63,3700.0,466.1408066245035,1724720.984510663,346.6625641273131
64,3700.0,454.1929823747845,1680514.0347867026,346.6625641273131
65,3700.0,443.43994055003736,1640727.7800351381,346.6625641273131
66,3700.0,433.76220290776496,1604920.1507587302,346.6625641273131
67,3700.0,425.0522390297198,1572693.284409963,346.6625641273131
68,3700.0,417.2132715394791,1543689.1046960726,346.6625641273131
69,3700.0,410.1582007982625,1517585.3429535714,346.6625641273131
