step,p_values,n_values,R_values,f_values
0,3700.0,91550.0,338735000.0,1647.9065234677837
1,3700.0,82559.79065234678,305471225.4136831,1647.9065234677837
2,3700.0,74468.60223945888,275533828.28599787,1647.9065234677837
3,3700.0,67186.53266785978,248590170.87108117,1647.9065234677837
4,3700.0,60632.670053420574,224340879.19765612,1647.9065234677837
5,3700.0,54734.1937004253,202516516.6915736,1647.9065234677837
6,3700.0,49425.56498272954,182874590.4360993,1647.9065234677837
7,3700.0,44647.79913680337,165196856.80617246,1647.9065234677837
8,3700.0,40347.80987546981,149286896.53923827,1647.9065234677837
9,3700.0,36477.81954026961,134967932.29899755,1647.9065234677837
10,3700.0,32994.82823858943,122080864.48278087,1647.9065234677837
11,3700.0,29860.136067077263,110482503.44818588,1647.9065234677837
12,3700.0,27038.913112716316,100043978.51705037,1647.9065234677837
13,3700.0,24499.81245379146,90649306.0790284,1647.9065234677837
14,3700.0,22214.621860759093,82194100.88480864,1647.9065234677837
15,3700.0,20157.95032702996,74584416.21001086,1647.9065234677837
16,3700.0,18306.945946673743,67735700.00269285,1647.9065234677837
17,3700.0,16641.04200435315,61571855.41610665,1647.9065234677837
18,3700.0,15141.728456264613,56024395.28817907,1647.9065234677837
19,3700.0,13792.34626298493,51031681.173044235,1647.9065234677837
20,3700.0,12577.902289033214,46538238.46942289,1647.9065234677837
21,3700.0,11484.90271247667,42494140.03616368,1647.9065234677837
22,3700.0,10501.203093575785,38854451.446230404,1647.9065234677837
23,3700.0,9615.873436564983,35578731.71529044,1647.9065234677837
24,3700.0,8819.076745255263,32630583.95744447,1647.9065234677837
25,3700.0,8101.959723076515,29977250.975383107,1647.9065234677837
26,3700.0,7456.554403115641,27589251.291527875,1647.9065234677837
27,3700.0,6875.689615150855,25440051.576058164,1647.9065234677837
28,3700.0,6352.911305982549,23505771.83213543,1647.9065234677837
29,3700.0,5882.4108277310725,21764920.062604968,1647.9065234677837
30,3700.0,5458.960397304743,20198153.47002755,1647.9065234677837
31,3700.0,5077.855009921047,18788063.536707874,1647.9065234677837
32,3700.0,4734.860161275721,17518982.596720167,1647.9065234677837
33,3700.0,4426.164797494927,16376809.750731232,1647.9065234677837
34,3700.0,4148.338970092213,15348854.189341186,1647.9065234677837
35,3700.0,3898.29572542977,14423694.184090149,1647.9065234677837
36,3700.0,3673.2568052335714,13591050.179364214,1647.9065234677837
37,3700.0,3470.721777056993,12841670.575110873,1647.9065234677837
38,3700.0,3288.440251698072,12167228.931282867,1647.9065234677837
39,3700.0,3124.386878875043,11560231.451837659,1647.9065234677837
40,3700.0,2976.7388433343167,11013933.720336972,1647.9065234677837
41,3700.0,2843.8556113476634,10522265.761986354,1647.9065234677837
42,3700.0,2724.260702559676,10079764.5994708,1647.9065234677837
43,3700.0,2616.6252846504863,9681513.5532068,1647.9065234677837
44,3700.0,2519.753408532216,9323087.611569198,1647.9065234677837
45,3700.0,2432.568720025773,9000504.26409536,1647.9065234677837
46,3700.0,2354.1025003699738,8710179.251368903,1647.9065234677837
47,3700.0,2283.4829026797547,8448886.739915092,1647.9065234677837
48,3700.0,2219.9252647585577,8213723.479606663,1647.9065234677837
49,3700.0,2162.7233906294805,8002076.545329078,1647.9065234677837
50,3700.0,2111.24170391331,7811594.304479248,1647.9065234677837
51,3700.0,2064.9081858687578,7640160.287714404,1647.9065234677837
52,3700.0,2023.2080196286604,7485869.672626044,1647.9065234677837
53,3700.0,1985.6778700125728,7347008.1190465195,1647.9065234677837
54,3700.0,1951.900735358094,7222032.720824948,1647.9065234677837
55,3700.0,1921.5013141690629,7109554.862425532,1647.9065234677837
56,3700.0,1894.141835098935,7008324.789866059,1647.9065234677837
57,3700.0,1869.51830393582,6917217.724562534,1647.9065234677837
58,3700.0,1847.3571258890163,6835221.36578936,1647.9065234677837
59,3700.0,1827.412065646893,6761424.642893504,1647.9065234677837
60,3700.0,1809.4615114289825,6695007.592287235,1647.9065234677837
61,3700.0,1793.3060126328623,6635232.246741591,1647.9065234677837
62,3700.0,1778.7660637163544,6581434.4357505115,1647.9065234677837
63,3700.0,1765.6801096914974,6533016.40585854,1647.9065234677837
64,3700.0,1753.902751069126,6489440.178955766,1647.9065234677837
65,3700.0,1743.3031283089915,6450221.574743269,1647.9065234677837
66,3700.0,1733.763467824871,6414924.830952022,1647.9065234677837
67,3700.0,1725.1777733891622,6383157.7615399,1647.9065234677837
68,3700.0,1717.4506483970245,6354567.399068991,1647.9065234677837
69,3700.0,1710.4962359041003,6328836.072845171,1647.9065234677837
70,3700.0,1704.2372646604686,6305677.879243733,1647.9065234677837
71,3700.0,1698.6041905412,6284835.50500244,1647.9065234677837
72,3700.0,1693.5344238338585,6266077.368185276,1647.9065234677837
73,3700.0,1688.971633797251,6249195.0450498285,1647.9065234677837
74,3700.0,1684.8651227643045,6234000.954227926,1647.9065234677837
75,3700.0,1681.1692628346525,6220326.272488214,1647.9065234677837
76,3700.0,1677.8429888979654,6208019.0589224715,1647.9065234677837
77,3700.0,1674.849342354947,6196942.566713304,1647.9065234677837
78,3700.0,1672.155060466231,6186973.723725054,1647.9065234677837
79,3700.0,1669.730206766386,6178001.765035627,1647.9065234677837
80,3700.0,1667.5478384365256,6169927.002215144,1647.9065234677837
81,3700.0,1665.5837069396514,6162659.71567671,1647.9065234677837
82,3700.0,1663.8159885924647,6156119.157792119,1647.9065234677837
83,3700.0,1662.225042079997,6150232.655695989,1647.9065234677837
84,3700.0,1660.7931902187754,6144934.803809469,1647.9065234677837
85,3700.0,1659.5045235436762,6140166.737111602,1647.9065234677837
86,3700.0,1658.344723536087,6135875.477083522,1647.9065234677837
87,3700.0,1657.3009035292566,6132013.34305825,1647.9065234677837
88,3700.0,1656.3614655231092,6128537.422435504,1647.9065234677837
89,3700.0,1655.5159713175767,6125409.093875034,1647.9065234677837
90,3700.0,1654.7550265325974,6122593.59817061,1647.9065234677837
91,3700.0,1654.070176226116,6120059.65203663,1647.9065234677837
92,3700.0,1653.4538109502828,6117779.100516046,1647.9065234677837
93,3700.0,1652.8990822020328,6115726.604147521,1647.9065234677837
94,3700.0,1652.3998263286078,6113879.357415848,1647.9065234677837
95,3700.0,1651.9504960425254,6112216.835357344,1647.9065234677837
96,3700.0,1651.5460987850513,6110720.56550469,1647.9065234677837
97,3700.0,1651.1821412533243,6109373.9226373,1647.9065234677837
98,3700.0,1650.8545794747704,6108161.944056651,1647.9065234677837
99,3700.0,1650.5597738740717,6107071.163334065,1647.9065234677837
100,3500.3238386296175,2302.4912628596217,8059465.055623947,8169.87466372957
101,3323.5508881278683,3466.6182823563395,11521482.271125717,13943.761457826797
102,3323.5508881278683,4514.332599903385,15003614.121713484,13943.761457826797
103,3323.5508881278683,5457.275485695726,18137532.787242476,13943.761457826797
104,3323.5508881278683,6305.924082908834,20958059.58621857,13943.761457826797
105,3323.5508881278683,7069.70782040063,23496533.70529705,13943.761457826797
106,3323.5508881278683,7757.113184143247,25781160.412467685,13943.761457826797
107,3323.5508881278683,8375.778011511602,27837324.448921256,13943.761457826797
108,3323.5508881278683,8932.576356143121,29687872.081729468,13943.761457826797
109,3323.5508881278683,9433.694866311489,31353364.95125686,13943.761457826797
110,3323.5508881278683,9884.70152546302,32852308.53383152,13943.761457826797
111,3323.5508881278683,10290.607518699398,34201357.75814871,13943.761457826797
112,3323.5508881278683,10655.922912612139,35415502.06003418,13943.761457826797
113,3323.5508881278683,10984.706767133604,36508231.9317311,13943.761457826797
114,3301.1160847706415,11353.89042410712,37480510.30374337,14676.543336868752
115,3026.1937202770278,12584.127155723052,38082006.57381672,23656.257740266446
116,2743.865450129744,14613.501362688396,40097481.49450462,32877.86922537649
117,2698.537765839222,16587.990731091068,44763319.44724022,34358.395046715115
118,2698.537765839222,18365.03116265347,49558730.16323459,34358.395046715115
119,2698.537765839222,19964.367551059637,53874599.80762953,34358.395046715115
120,2698.537765839222,21403.770300625183,57758882.48758498,34358.395046715115
121,2698.537765839222,22699.232775234177,61254736.89954488,34358.395046715115
122,2698.537765839222,23865.14900238227,64401005.870308794,34358.395046715115
123,2698.537765839222,24914.473606815554,67232647.94399631,34358.395046715115
124,2697.3304247410238,25862.80925619085,69760542.27599734,34397.83010056849
125,2697.3304247410238,26716.311340628614,72062719.41593121,34397.83010056849
126,2697.3304247410238,27484.4632166226,74134678.84187168,34397.83010056849
127,2697.3304247410238,28175.79990501719,75999442.32521811,34397.83010056849
128,2695.5418760649077,28803.844812458625,77641969.88365719,34456.24897943155
129,2693.5977241408727,29375.435359697974,79125605.83052978,34519.75028485211
130,2615.2069091055128,30145.91263887163,78837799.01446828,37080.20815143452
131,2510.127709651488,31182.559520799725,78272206.71101622,40512.381458152595
132,2475.669528847284,32228.09153311828,79786104.18144207,41637.87964398529
133,2475.669528847284,33169.07034420498,82115656.75134034,41637.87964398529
134,2475.669528847284,34015.95127418301,84212254.06424882,41637.87964398529
135,2475.669528847284,34778.14411116324,86099191.64586642,41637.87964398529
136,2475.669528847284,35464.11766444544,87797435.46932228,41637.87964398529
137,2461.433436771425,36127.992822677596,88926649.53717668,42102.869246766975
138,2425.3685411641172,36843.278252523174,89358528.02702577,43280.84712113338
139,2367.9856818280878,37674.46321182821,89212589.45616823,45155.12784557353
140,2292.760170553702,38668.23671629334,88656993.00865965,47612.19825647946
141,2280.588199301427,39602.38984889502,90316742.9535246,48009.768042310185
142,2280.588199301427,40443.127668236535,92234119.70302127,48009.768042310185
